"REF_DATE","GEO","DGUID","Age group","Sex","Indicators","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","Prince Edward Island","2016A000211","65 years and over","Females","Consultation with a health professional about emotional or mental health","Percent","Percent","239","units","0","v111449218","3.6.3.1.4","9.4","","","","1"
"2019","Prince Edward Island","2016A000211","65 years and over","Females","Consultation with a health professional about emotional or mental health","Low 95% confidence interval, percent","Percent","239","units","0","v111449219","3.6.3.1.5","7.3","","","","1"
"2019","Prince Edward Island","2016A000211","65 years and over","Females","Consultation with a health professional about emotional or mental health","High 95% confidence interval, percent","Percent","239","units","0","v111449220","3.6.3.1.6","12.1","","","","1"
"2019","Prince Edward Island","2016A000211","65 years and over","Females","Consultation with a health professional about emotional or mental health","Statistically different from the Canada (excluding territories) rate","Number","223","units","0","v111449221","3.6.3.1.7","0","","","","0"
"2019","Prince Edward Island","2016A000211","65 years and over","Females","Positive mental health, flourishing","Number of persons","Number","223","units","0","v111449222","3.6.3.2.1","12000","E","","","0"
"2019","Prince Edward Island","2016A000211","65 years and over","Females","Positive mental health, flourishing","Low 95% confidence interval, number of persons","Number","223","units","0","v111449223","3.6.3.2.2","7200","E","","","0"
"2019","Prince Edward Island","2016A000211","65 years and over","Females","Positive mental health, flourishing","High 95% confidence interval, number of persons","Number","223","units","0","v111449224","3.6.3.2.3","18500","E","","","0"
"2019","Prince Edward Island","2016A000211","65 years and over","Females","Positive mental health, flourishing","Percent","Percent","239","units","0","v111449225","3.6.3.2.4","86.9","","","","1"
"2019","Prince Edward Island","2016A000211","65 years and over","Females","Positive mental health, flourishing","Low 95% confidence interval, percent","Percent","239","units","0","v111449226","3.6.3.2.5","68.4","","","","1"
"2019","Prince Edward Island","2016A000211","65 years and over","Females","Positive mental health, flourishing","High 95% confidence interval, percent","Percent","239","units","0","v111449227","3.6.3.2.6","95.3","","","","1"
"2019","Prince Edward Island","2016A000211","65 years and over","Females","Positive mental health, flourishing","Statistically different from the Canada (excluding territories) rate","Number","223","units","0","v111449228","3.6.3.2.7","0","","","","0"
"2019","Prince Edward Island","2016A000211","65 years and over","Females","Suicidal thoughts (15 years and over)","Number of persons","Number","223","units","0","v111449229","3.6.3.3.1","900","E","","","0"
"2019","Prince Edward Island","2016A000211","65 years and over","Females","Suicidal thoughts (15 years and over)","Low 95% confidence interval, number of persons","Number","223","units","0","v111449230","3.6.3.3.2","700","E","","","0"
"2019","Prince Edward Island","2016A000211","65 years and over","Females","Suicidal thoughts (15 years and over)","High 95% confidence interval, number of persons","Number","223","units","0","v111449231","3.6.3.3.3","1200","E","","","0"
"2019","Prince Edward Island","2016A000211","65 years and over","Females","Suicidal thoughts (15 years and over)","Percent","Percent","239","units","0","v111449232","3.6.3.3.4","6.2","E","","","1"
"2019","Prince Edward Island","2016A000211","65 years and over","Females","Suicidal thoughts (15 years and over)","Low 95% confidence interval, percent","Percent","239","units","0","v111449233","3.6.3.3.5","4.5","E","","","1"
"2019","Prince Edward Island","2016A000211","65 years and over","Females","Suicidal thoughts (15 years and over)","High 95% confidence interval, percent","Percent","239","units","0","v111449234","3.6.3.3.6","8.5","E","","","1"
"2019","Prince Edward Island","2016A000211","65 years and over","Females","Suicidal thoughts (15 years and over)","Statistically different from the Canada (excluding territories) rate","Number","223","units","0","v111449235","3.6.3.3.7","0","E","","","0"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Both sexes","Consultation with a health professional about emotional or mental health","Number of persons","Number","223","units","0","v111449236","4.1.1.1.1","156500","","","","0"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Both sexes","Consultation with a health professional about emotional or mental health","Low 95% confidence interval, number of persons","Number","223","units","0","v111449237","4.1.1.1.2","138800","","","","0"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Both sexes","Consultation with a health professional about emotional or mental health","High 95% confidence interval, number of persons","Number","223","units","0","v111449238","4.1.1.1.3","175900","","","","0"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Both sexes","Consultation with a health professional about emotional or mental health","Percent","Percent","239","units","0","v111449239","4.1.1.1.4","19.5","","","","1"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Both sexes","Consultation with a health professional about emotional or mental health","Low 95% confidence interval, percent","Percent","239","units","0","v111449240","4.1.1.1.5","17.3","","","","1"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Both sexes","Consultation with a health professional about emotional or mental health","High 95% confidence interval, percent","Percent","239","units","0","v111449241","4.1.1.1.6","21.9","","","","1"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Both sexes","Consultation with a health professional about emotional or mental health","Statistically different from the Canada (excluding territories) rate","Number","223","units","0","v111449242","4.1.1.1.7","1","","","","0"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Both sexes","Positive mental health, flourishing","Number of persons","Number","223","units","0","v111449243","4.1.1.2.1","623200","","","","0"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Both sexes","Positive mental health, flourishing","Low 95% confidence interval, number of persons","Number","223","units","0","v111449244","4.1.1.2.2","531800","","","","0"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Both sexes","Positive mental health, flourishing","High 95% confidence interval, number of persons","Number","223","units","0","v111449245","4.1.1.2.3","704200","","","","0"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Both sexes","Positive mental health, flourishing","Percent","Percent","239","units","0","v111449246","4.1.1.2.4","78.9","","","","1"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Both sexes","Positive mental health, flourishing","Low 95% confidence interval, percent","Percent","239","units","0","v111449247","4.1.1.2.5","74.4","","","","1"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Both sexes","Positive mental health, flourishing","High 95% confidence interval, percent","Percent","239","units","0","v111449248","4.1.1.2.6","82.8","","","","1"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Both sexes","Positive mental health, flourishing","Statistically different from the Canada (excluding territories) rate","Number","223","units","0","v111449249","4.1.1.2.7","0","","","","0"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Both sexes","Suicidal thoughts (15 years and over)","Number of persons","Number","223","units","0","v111449250","4.1.1.3.1","107500","","","","0"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Both sexes","Suicidal thoughts (15 years and over)","Low 95% confidence interval, number of persons","Number","223","units","0","v111449251","4.1.1.3.2","92600","","","","0"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Both sexes","Suicidal thoughts (15 years and over)","High 95% confidence interval, number of persons","Number","223","units","0","v111449252","4.1.1.3.3","126300","","","","0"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Both sexes","Suicidal thoughts (15 years and over)","Percent","Percent","239","units","0","v111449253","4.1.1.3.4","13.8","","","","1"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Both sexes","Suicidal thoughts (15 years and over)","Low 95% confidence interval, percent","Percent","239","units","0","v111449254","4.1.1.3.5","11.8","","","","1"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Both sexes","Suicidal thoughts (15 years and over)","High 95% confidence interval, percent","Percent","239","units","0","v111449255","4.1.1.3.6","16.2","","","","1"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Both sexes","Suicidal thoughts (15 years and over)","Statistically different from the Canada (excluding territories) rate","Number","223","units","0","v111449256","4.1.1.3.7","0","","","","0"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Males","Consultation with a health professional about emotional or mental health","Number of persons","Number","223","units","0","v111449257","4.1.2.1.1","51800","","","","0"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Males","Consultation with a health professional about emotional or mental health","Low 95% confidence interval, number of persons","Number","223","units","0","v111449258","4.1.2.1.2","40100","","","","0"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Males","Consultation with a health professional about emotional or mental health","High 95% confidence interval, number of persons","Number","223","units","0","v111449259","4.1.2.1.3","63300","","","","0"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Males","Consultation with a health professional about emotional or mental health","Percent","Percent","239","units","0","v111449260","4.1.2.1.4","13.6","","","","1"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Males","Consultation with a health professional about emotional or mental health","Low 95% confidence interval, percent","Percent","239","units","0","v111449261","4.1.2.1.5","10.8","","","","1"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Males","Consultation with a health professional about emotional or mental health","High 95% confidence interval, percent","Percent","239","units","0","v111449262","4.1.2.1.6","16.9","","","","1"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Males","Consultation with a health professional about emotional or mental health","Statistically different from the Canada (excluding territories) rate","Number","223","units","0","v111449263","4.1.2.1.7","0","","","","0"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Males","Positive mental health, flourishing","Number of persons","Number","223","units","0","v111449264","4.1.2.2.1","268100","","","","0"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Males","Positive mental health, flourishing","Low 95% confidence interval, number of persons","Number","223","units","0","v111449265","4.1.2.2.2","225500","","","","0"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Males","Positive mental health, flourishing","High 95% confidence interval, number of persons","Number","223","units","0","v111449266","4.1.2.2.3","316700","","","","0"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Males","Positive mental health, flourishing","Percent","Percent","239","units","0","v111449267","4.1.2.2.4","75.6","","","","1"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Males","Positive mental health, flourishing","Low 95% confidence interval, percent","Percent","239","units","0","v111449268","4.1.2.2.5","68.3","","","","1"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Males","Positive mental health, flourishing","High 95% confidence interval, percent","Percent","239","units","0","v111449269","4.1.2.2.6","81.7","","","","1"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Males","Positive mental health, flourishing","Statistically different from the Canada (excluding territories) rate","Number","223","units","0","v111449270","4.1.2.2.7","0","","","","0"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Males","Suicidal thoughts (15 years and over)","Number of persons","Number","223","units","0","v111449271","4.1.2.3.1","47300","","","","0"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Males","Suicidal thoughts (15 years and over)","Low 95% confidence interval, number of persons","Number","223","units","0","v111449272","4.1.2.3.2","36800","","","","0"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Males","Suicidal thoughts (15 years and over)","High 95% confidence interval, number of persons","Number","223","units","0","v111449273","4.1.2.3.3","59500","","","","0"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Males","Suicidal thoughts (15 years and over)","Percent","Percent","239","units","0","v111449274","4.1.2.3.4","12.8","","","","1"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Males","Suicidal thoughts (15 years and over)","Low 95% confidence interval, percent","Percent","239","units","0","v111449275","4.1.2.3.5","10.1","","","","1"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Males","Suicidal thoughts (15 years and over)","High 95% confidence interval, percent","Percent","239","units","0","v111449276","4.1.2.3.6","16.2","","","","1"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Males","Suicidal thoughts (15 years and over)","Statistically different from the Canada (excluding territories) rate","Number","223","units","0","v111449277","4.1.2.3.7","0","","","","0"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Females","Consultation with a health professional about emotional or mental health","Number of persons","Number","223","units","0","v111449278","4.1.3.1.1","104600","","","","0"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Females","Consultation with a health professional about emotional or mental health","Low 95% confidence interval, number of persons","Number","223","units","0","v111449279","4.1.3.1.2","91900","","","","0"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Females","Consultation with a health professional about emotional or mental health","High 95% confidence interval, number of persons","Number","223","units","0","v111449280","4.1.3.1.3","119300","","","","0"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Females","Consultation with a health professional about emotional or mental health","Percent","Percent","239","units","0","v111449281","4.1.3.1.4","24.9","","","","1"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Females","Consultation with a health professional about emotional or mental health","Low 95% confidence interval, percent","Percent","239","units","0","v111449282","4.1.3.1.5","21.7","","","","1"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Females","Consultation with a health professional about emotional or mental health","High 95% confidence interval, percent","Percent","239","units","0","v111449283","4.1.3.1.6","28.3","","","","1"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Females","Consultation with a health professional about emotional or mental health","Statistically different from the Canada (excluding territories) rate","Number","223","units","0","v111449284","4.1.3.1.7","1","","","","0"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Females","Positive mental health, flourishing","Number of persons","Number","223","units","0","v111449285","4.1.3.2.1","355000","","","","0"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Females","Positive mental health, flourishing","Low 95% confidence interval, number of persons","Number","223","units","0","v111449286","4.1.3.2.2","292000","","","","0"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Females","Positive mental health, flourishing","High 95% confidence interval, number of persons","Number","223","units","0","v111449287","4.1.3.2.3","406800","","","","0"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Females","Positive mental health, flourishing","Percent","Percent","239","units","0","v111449288","4.1.3.2.4","81.6","","","","1"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Females","Positive mental health, flourishing","Low 95% confidence interval, percent","Percent","239","units","0","v111449289","4.1.3.2.5","76.1","","","","1"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Females","Positive mental health, flourishing","High 95% confidence interval, percent","Percent","239","units","0","v111449290","4.1.3.2.6","86.0","","","","1"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Females","Positive mental health, flourishing","Statistically different from the Canada (excluding territories) rate","Number","223","units","0","v111449291","4.1.3.2.7","0","","","","0"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Females","Suicidal thoughts (15 years and over)","Number of persons","Number","223","units","0","v111449292","4.1.3.3.1","60200","","","","0"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Females","Suicidal thoughts (15 years and over)","Low 95% confidence interval, number of persons","Number","223","units","0","v111449293","4.1.3.3.2","50000","","","","0"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Females","Suicidal thoughts (15 years and over)","High 95% confidence interval, number of persons","Number","223","units","0","v111449294","4.1.3.3.3","72700","","","","0"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Females","Suicidal thoughts (15 years and over)","Percent","Percent","239","units","0","v111449295","4.1.3.3.4","14.8","","","","1"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Females","Suicidal thoughts (15 years and over)","Low 95% confidence interval, percent","Percent","239","units","0","v111449296","4.1.3.3.5","12.2","","","","1"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Females","Suicidal thoughts (15 years and over)","High 95% confidence interval, percent","Percent","239","units","0","v111449297","4.1.3.3.6","17.7","","","","1"
"2019","Nova Scotia","2016A000212","Total, 12 years and over","Females","Suicidal thoughts (15 years and over)","Statistically different from the Canada (excluding territories) rate","Number","223","units","0","v111449298","4.1.3.3.7","0","","","","0"
"2019","Nova Scotia","2016A000212","12 to 17 years","Both sexes","Consultation with a health professional about emotional or mental health","Number of persons","Number","223","units","0","v111449299","4.2.1.1.1","8600","E","","","0"
"2019","Nova Scotia","2016A000212","12 to 17 years","Both sexes","Consultation with a health professional about emotional or mental health","Low 95% confidence interval, number of persons","Number","223","units","0","v111449300","4.2.1.1.2","4900","E","","","0"
"2019","Nova Scotia","2016A000212","12 to 17 years","Both sexes","Consultation with a health professional about emotional or mental health","High 95% confidence interval, number of persons","Number","223","units","0","v111449301","4.2.1.1.3","12200","E","","","0"
"2019","Nova Scotia","2016A000212","12 to 17 years","Both sexes","Consultation with a health professional about emotional or mental health","Percent","Percent","239","units","0","v111449302","4.2.1.1.4","17.3","E","","","1"
"2019","Nova Scotia","2016A000212","12 to 17 years","Both sexes","Consultation with a health professional about emotional or mental health","Low 95% confidence interval, percent","Percent","239","units","0","v111449303","4.2.1.1.5","11.3","E","","","1"
"2019","Nova Scotia","2016A000212","12 to 17 years","Both sexes","Consultation with a health professional about emotional or mental health","High 95% confidence interval, percent","Percent","239","units","0","v111449304","4.2.1.1.6","25.6","E","","","1"
"2019","Nova Scotia","2016A000212","12 to 17 years","Both sexes","Consultation with a health professional about emotional or mental health","Statistically different from the Canada (excluding territories) rate","Number","223","units","0","v111449305","4.2.1.1.7","0","E","","","0"
"2019","Nova Scotia","2016A000212","12 to 17 years","Both sexes","Positive mental health, flourishing","Number of persons","Number","223","units","0","v111449306","4.2.1.2.1","37100","","","","0"
"2019","Nova Scotia","2016A000212","12 to 17 years","Both sexes","Positive mental health, flourishing","Low 95% confidence interval, number of persons","Number","223","units","0","v111449307","4.2.1.2.2","28300","","","","0"
"2019","Nova Scotia","2016A000212","12 to 17 years","Both sexes","Positive mental health, flourishing","High 95% confidence interval, number of persons","Number","223","units","0","v111449308","4.2.1.2.3","46600","","","","0"
"2019","Nova Scotia","2016A000212","12 to 17 years","Both sexes","Positive mental health, flourishing","Percent","Percent","239","units","0","v111449309","4.2.1.2.4","91.8","","","","1"
"2019","Nova Scotia","2016A000212","12 to 17 years","Both sexes","Positive mental health, flourishing","Low 95% confidence interval, percent","Percent","239","units","0","v111449310","4.2.1.2.5","76.9","","","","1"
"2019","Nova Scotia","2016A000212","12 to 17 years","Both sexes","Positive mental health, flourishing","High 95% confidence interval, percent","Percent","239","units","0","v111449311","4.2.1.2.6","97.4","","","","1"
"2019","Nova Scotia","2016A000212","12 to 17 years","Both sexes","Positive mental health, flourishing","Statistically different from the Canada (excluding territories) rate","Number","223","units","0","v111449312","4.2.1.2.7","0","","","","0"
"2019","Nova Scotia","2016A000212","12 to 17 years","Both sexes","Suicidal thoughts (15 years and over)","Number of persons","Number","223","units","0","v111449313","4.2.1.3.1","","F","","","0"
"2019","Nova Scotia","2016A000212","12 to 17 years","Both sexes","Suicidal thoughts (15 years and over)","Low 95% confidence interval, number of persons","Number","223","units","0","v111449314","4.2.1.3.2","","F","","","0"
"2019","Nova Scotia","2016A000212","12 to 17 years","Both sexes","Suicidal thoughts (15 years and over)","High 95% confidence interval, number of persons","Number","223","units","0","v111449315","4.2.1.3.3","","F","","","0"
"2019","Nova Scotia","2016A000212","12 to 17 years","Both sexes","Suicidal thoughts (15 years and over)","Percent","Percent","239","units","0","v111449316","4.2.1.3.4","","F","","","1"
"2019","Nova Scotia","2016A000212","12 to 17 years","Both sexes","Suicidal thoughts (15 years and over)","Low 95% confidence interval, percent","Percent","239","units","0","v111449317","4.2.1.3.5","","F","","","1"
"2019","Nova Scotia","2016A000212","12 to 17 years","Both sexes","Suicidal thoughts (15 years and over)","High 95% confidence interval, percent","Percent","239","units","0","v111449318","4.2.1.3.6","","F","","","1"
"2019","Nova Scotia","2016A000212","12 to 17 years","Both sexes","Suicidal thoughts (15 years and over)","Statistically different from the Canada (excluding territories) rate","Number","223","units","0","v111449319","4.2.1.3.7","","F","","","0"
"2019","Nova Scotia","2016A000212","12 to 17 years","Males","Consultation with a health professional about emotional or mental health","Number of persons","Number","223","units","0","v111449320","4.2.2.1.1","","F","","","0"
"2019","Nova Scotia","2016A000212","12 to 17 years","Males","Consultation with a health professional about emotional or mental health","Low 95% confidence interval, number of persons","Number","223","units","0","v111449321","4.2.2.1.2","","F","","","0"
"2019","Nova Scotia","2016A000212","12 to 17 years","Males","Consultation with a health professional about emotional or mental health","High 95% confidence interval, number of persons","Number","223","units","0","v111449322","4.2.2.1.3","","F","","","0"
"2019","Nova Scotia","2016A000212","12 to 17 years","Males","Consultation with a health professional about emotional or mental health","Percent","Percent","239","units","0","v111449323","4.2.2.1.4","","F","","","1"
"2019","Nova Scotia","2016A000212","12 to 17 years","Males","Consultation with a health professional about emotional or mental health","Low 95% confidence interval, percent","Percent","239","units","0","v111449324","4.2.2.1.5","","F","","","1"
"2019","Nova Scotia","2016A000212","12 to 17 years","Males","Consultation with a health professional about emotional or mental health","High 95% confidence interval, percent","Percent","239","units","0","v111449325","4.2.2.1.6","","F","","","1"
"2019","Nova Scotia","2016A000212","12 to 17 years","Males","Consultation with a health professional about emotional or mental health","Statistically different from the Canada (excluding territories) rate","Number","223","units","0","v111449326","4.2.2.1.7","","F","","","0"
"2019","Nova Scotia","2016A000212","12 to 17 years","Males","Positive mental health, flourishing","Number of persons","Number","223","units","0","v111449327","4.2.2.2.1","20800","E","","","0"
"2019","Nova Scotia","2016A000212","12 to 17 years","Males","Positive mental health, flourishing","Low 95% confidence interval, number of persons","Number","223","units","0","v111449328","4.2.2.2.2","13800","E","","","0"
"2019","Nova Scotia","2016A000212","12 to 17 years","Males","Positive mental health, flourishing","High 95% confidence interval, number of persons","Number","223","units","0","v111449329","4.2.2.2.3","28200","E","","","0"
"2019","Nova Scotia","2016A000212","12 to 17 years","Males","Positive mental health, flourishing","Percent","Percent","239","units","0","v111449330","4.2.2.2.4","","F","","","1"
"2019","Nova Scotia","2016A000212","12 to 17 years","Males","Positive mental health, flourishing","Low 95% confidence interval, percent","Percent","239","units","0","v111449331","4.2.2.2.5","","F","","","1"
"2019","Nova Scotia","2016A000212","12 to 17 years","Males","Positive mental health, flourishing","High 95% confidence interval, percent","Percent","239","units","0","v111449332","4.2.2.2.6","","F","","","1"
"2019","Nova Scotia","2016A000212","12 to 17 years","Males","Positive mental health, flourishing","Statistically different from the Canada (excluding territories) rate","Number","223","units","0","v111449333","4.2.2.2.7","","F","","","0"
"2019","Nova Scotia","2016A000212","12 to 17 years","Males","Suicidal thoughts (15 years and over)","Number of persons","Number","223","units","0","v111449334","4.2.2.3.1","","F","","","0"
"2019","Nova Scotia","2016A000212","12 to 17 years","Males","Suicidal thoughts (15 years and over)","Low 95% confidence interval, number of persons","Number","223","units","0","v111449335","4.2.2.3.2","","F","","","0"
"2019","Nova Scotia","2016A000212","12 to 17 years","Males","Suicidal thoughts (15 years and over)","High 95% confidence interval, number of persons","Number","223","units","0","v111449336","4.2.2.3.3","","F","","","0"
"2019","Nova Scotia","2016A000212","12 to 17 years","Males","Suicidal thoughts (15 years and over)","Percent","Percent","239","units","0","v111449337","4.2.2.3.4","","F","","","1"
"2019","Nova Scotia","2016A000212","12 to 17 years","Males","Suicidal thoughts (15 years and over)","Low 95% confidence interval, percent","Percent","239","units","0","v111449338","4.2.2.3.5","","F","","","1"
"2019","Nova Scotia","2016A000212","12 to 17 years","Males","Suicidal thoughts (15 years and over)","High 95% confidence interval, percent","Percent","239","units","0","v111449339","4.2.2.3.6","","F","","","1"
"2019","Nova Scotia","2016A000212","12 to 17 years","Males","Suicidal thoughts (15 years and over)","Statistically different from the Canada (excluding territories) rate","Number","223","units","0","v111449340","4.2.2.3.7","","F","","","0"
"2019","Nova Scotia","2016A000212","12 to 17 years","Females","Consultation with a health professional about emotional or mental health","Number of persons","Number","223","units","0","v111449341","4.2.3.1.1","4700","E","","","0"
"2019","Nova Scotia","2016A000212","12 to 17 years","Females","Consultation with a health professional about emotional or mental health","Low 95% confidence interval, number of persons","Number","223","units","0","v111449342","4.2.3.1.2","2200","E","","","0"
"2019","Nova Scotia","2016A000212","12 to 17 years","Females","Consultation with a health professional about emotional or mental health","High 95% confidence interval, number of persons","Number","223","units","0","v111449343","4.2.3.1.3","7100","E","","","0"
"2019","Nova Scotia","2016A000212","12 to 17 years","Females","Consultation with a health professional about emotional or mental health","Percent","Percent","239","units","0","v111449344","4.2.3.1.4","19.1","E","","","1"
"2019","Nova Scotia","2016A000212","12 to 17 years","Females","Consultation with a health professional about emotional or mental health","Low 95% confidence interval, percent","Percent","239","units","0","v111449345","4.2.3.1.5","11.1","E","","","1"
"2019","Nova Scotia","2016A000212","12 to 17 years","Females","Consultation with a health professional about emotional or mental health","High 95% confidence interval, percent","Percent","239","units","0","v111449346","4.2.3.1.6","30.8","E","","","1"
"2019","Nova Scotia","2016A000212","12 to 17 years","Females","Consultation with a health professional about emotional or mental health","Statistically different from the Canada (excluding territories) rate","Number","223","units","0","v111449347","4.2.3.1.7","0","E","","","0"
"2019","Nova Scotia","2016A000212","12 to 17 years","Females","Positive mental health, flourishing","Number of persons","Number","223","units","0","v111449348","4.2.3.2.1","16300","E","","","0"
"2019","Nova Scotia","2016A000212","12 to 17 years","Females","Positive mental health, flourishing","Low 95% confidence interval, number of persons","Number","223","units","0","v111449349","4.2.3.2.2","8400","E","","","0"
"2019","Nova Scotia","2016A000212","12 to 17 years","Females","Positive mental health, flourishing","High 95% confidence interval, number of persons","Number","223","units","0","v111449350","4.2.3.2.3","24600","E","","","0"
"2019","Nova Scotia","2016A000212","12 to 17 years","Females","Positive mental health, flourishing","Percent","Percent","239","units","0","v111449351","4.2.3.2.4","","F","","","1"
"2019","Nova Scotia","2016A000212","12 to 17 years","Females","Positive mental health, flourishing","Low 95% confidence interval, percent","Percent","239","units","0","v111449352","4.2.3.2.5","","F","","","1"
"2019","Nova Scotia","2016A000212","12 to 17 years","Females","Positive mental health, flourishing","High 95% confidence interval, percent","Percent","239","units","0","v111449353","4.2.3.2.6","","F","","","1"
"2019","Nova Scotia","2016A000212","12 to 17 years","Females","Positive mental health, flourishing","Statistically different from the Canada (excluding territories) rate","Number","223","units","0","v111449354","4.2.3.2.7","","F","","","0"
"2019","Nova Scotia","2016A000212","12 to 17 years","Females","Suicidal thoughts (15 years and over)","Number of persons","Number","223","units","0","v111449355","4.2.3.3.1","","F","","","0"
"2019","Nova Scotia","2016A000212","12 to 17 years","Females","Suicidal thoughts (15 years and over)","Low 95% confidence interval, number of persons","Number","223","units","0","v111449356","4.2.3.3.2","","F","","","0"
"2019","Nova Scotia","2016A000212","12 to 17 years","Females","Suicidal thoughts (15 years and over)","High 95% confidence interval, number of persons","Number","223","units","0","v111449357","4.2.3.3.3","","F","","","0"
"2019","Nova Scotia","2016A000212","12 to 17 years","Females","Suicidal thoughts (15 years and over)","Percent","Percent","239","units","0","v111449358","4.2.3.3.4","","F","","","1"
"2019","Nova Scotia","2016A000212","12 to 17 years","Females","Suicidal thoughts (15 years and over)","Low 95% confidence interval, percent","Percent","239","units","0","v111449359","4.2.3.3.5","","F","","","1"
"2019","Nova Scotia","2016A000212","12 to 17 years","Females","Suicidal thoughts (15 years and over)","High 95% confidence interval, percent","Percent","239","units","0","v111449360","4.2.3.3.6","","F","","","1"
"2019","Nova Scotia","2016A000212","12 to 17 years","Females","Suicidal thoughts (15 years and over)","Statistically different from the Canada (excluding territories) rate","Number","223","units","0","v111449361","4.2.3.3.7","","F","","","0"
"2019","Nova Scotia","2016A000212","18 to 34 years","Both sexes","Consultation with a health professional about emotional or mental health","Number of persons","Number","223","units","0","v111449362","4.3.1.1.1","55500","","","","0"
"2019","Nova Scotia","2016A000212","18 to 34 years","Both sexes","Consultation with a health professional about emotional or mental health","Low 95% confidence interval, number of persons","Number","223","units","0","v111449363","4.3.1.1.2","45500","","","","0"
"2019","Nova Scotia","2016A000212","18 to 34 years","Both sexes","Consultation with a health professional about emotional or mental health","High 95% confidence interval, number of persons","Number","223","units","0","v111449364","4.3.1.1.3","67600","","","","0"
"2019","Nova Scotia","2016A000212","18 to 34 years","Both sexes","Consultation with a health professional about emotional or mental health","Percent","Percent","239","units","0","v111449365","4.3.1.1.4","28.8","","","","1"
"2019","Nova Scotia","2016A000212","18 to 34 years","Both sexes","Consultation with a health professional about emotional or mental health","Low 95% confidence interval, percent","Percent","239","units","0","v111449366","4.3.1.1.5","23.6","","","","1"
"2019","Nova Scotia","2016A000212","18 to 34 years","Both sexes","Consultation with a health professional about emotional or mental health","High 95% confidence interval, percent","Percent","239","units","0","v111449367","4.3.1.1.6","34.8","","","","1"
